structure_type,structure_identifier,structure_name,action_type,location_code,country_code,indicator_code,indicator_name,measure_type1,measure_type2,INEQUALITY,observed_value,status,unit_of_measurement,unit_of_measurement_full,multiplier,Multiplier
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,79.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,85.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,54.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,98.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,55.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,53.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,46.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,47.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,70.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,59.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,32.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,53.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,63.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,45.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,34.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,30.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,71.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,61.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,55.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,85.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,35.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,66.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,JE_EMPL,Employment rate,L,Value,TOT,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,JE_EMPL,Employment rate,L,Value,TOT,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,JE_EMPL,Employment rate,L,Value,TOT,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,JE_EMPL,Employment rate,L,Value,TOT,70.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_EMPL,Employment rate,L,Value,TOT,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,JE_EMPL,Employment rate,L,Value,TOT,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,JE_EMPL,Employment rate,L,Value,TOT,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_EMPL,Employment rate,L,Value,TOT,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_EMPL,Employment rate,L,Value,TOT,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_EMPL,Employment rate,L,Value,TOT,56.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_LTUR,Long-term unemployment rate,L,Value,MN,0.5,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,JE_EMPL,Employment rate,L,Value,TOT,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,JE_EMPL,Employment rate,L,Value,TOT,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_EMPL,Employment rate,L,Value,TOT,58.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,JE_EMPL,Employment rate,L,Value,TOT,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_EMPL,Employment rate,L,Value,TOT,66.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,JE_EMPL,Employment rate,L,Value,TOT,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,JE_EMPL,Employment rate,L,Value,TOT,59.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,JE_EMPL,Employment rate,L,Value,TOT,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,JE_EMPL,Employment rate,L,Value,TOT,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,JE_EMPL,Employment rate,L,Value,TOT,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,JE_EMPL,Employment rate,L,Value,TOT,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,JE_EMPL,Employment rate,L,Value,TOT,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,JE_EMPL,Employment rate,L,Value,TOT,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,JE_EMPL,Employment rate,L,Value,TOT,62.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,JE_EMPL,Employment rate,L,Value,TOT,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,JE_EMPL,Employment rate,L,Value,TOT,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,JE_EMPL,Employment rate,L,Value,TOT,48.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,JE_EMPL,Employment rate,L,Value,TOT,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,JE_EMPL,Employment rate,L,Value,TOT,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,JE_EMPL,Employment rate,L,Value,TOT,57.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,JE_EMPL,Employment rate,L,Value,TOT,56.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,JE_EMPL,Employment rate,L,Value,TOT,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,JE_EMPL,Employment rate,L,Value,TOT,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,JE_EMPL,Employment rate,L,Value,TOT,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,JE_EMPL,Employment rate,L,Value,TOT,70.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,JE_EMPL,Employment rate,L,Value,TOT,71.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,JE_EMPL,Employment rate,L,Value,TOT,39.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,JE_EMPL,Employment rate,L,Value,TOT,66.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,JE_EMPL,Employment rate,L,Value,MN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,JE_EMPL,Employment rate,L,Value,MN,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,JE_EMPL,Employment rate,L,Value,MN,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,JE_EMPL,Employment rate,L,Value,MN,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_EMPL,Employment rate,L,Value,MN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,JE_EMPL,Employment rate,L,Value,MN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,JE_EMPL,Employment rate,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_EMPL,Employment rate,L,Value,MN,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_EMPL,Employment rate,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_EMPL,Employment rate,L,Value,MN,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,JE_EMPL,Employment rate,L,Value,MN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,JE_EMPL,Employment rate,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,JE_EMPL,Employment rate,L,Value,MN,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_EMPL,Employment rate,L,Value,MN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,JE_EMPL,Employment rate,L,Value,MN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_EMPL,Employment rate,L,Value,MN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,JE_EMPL,Employment rate,L,Value,MN,70.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,JE_EMPL,Employment rate,L,Value,MN,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,JE_EMPL,Employment rate,L,Value,MN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,JE_EMPL,Employment rate,L,Value,MN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,JE_EMPL,Employment rate,L,Value,MN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,JE_EMPL,Employment rate,L,Value,MN,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,JE_EMPL,Employment rate,L,Value,MN,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,JE_EMPL,Employment rate,L,Value,MN,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,JE_EMPL,Employment rate,L,Value,MN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,JE_EMPL,Employment rate,L,Value,MN,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,JE_EMPL,Employment rate,L,Value,MN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,JE_EMPL,Employment rate,L,Value,MN,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,JE_EMPL,Employment rate,L,Value,MN,79.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,JE_EMPL,Employment rate,L,Value,MN,72.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,JE_EMPL,Employment rate,L,Value,MN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,JE_EMPL,Employment rate,L,Value,MN,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,JE_EMPL,Employment rate,L,Value,MN,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,JE_EMPL,Employment rate,L,Value,MN,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,JE_EMPL,Employment rate,L,Value,MN,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,JE_EMPL,Employment rate,L,Value,MN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,JE_EMPL,Employment rate,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,JE_EMPL,Employment rate,L,Value,MN,44.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,JE_EMPL,Employment rate,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,JE_EMPL,Employment rate,L,Value,WMN,69.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,JE_EMPL,Employment rate,L,Value,WMN,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,JE_EMPL,Employment rate,L,Value,WMN,61.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,JE_EMPL,Employment rate,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,JE_EMPL,Employment rate,L,Value,WMN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,JE_EMPL,Employment rate,L,Value,WMN,71.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_EMPL,Employment rate,L,Value,WMN,62.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_EMPL,Employment rate,L,Value,WMN,73.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_EMPL,Employment rate,L,Value,WMN,47.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,JE_EMPL,Employment rate,L,Value,WMN,62.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,JE_EMPL,Employment rate,L,Value,WMN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,JE_EMPL,Employment rate,L,Value,WMN,63.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_EMPL,Employment rate,L,Value,WMN,49.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,JE_EMPL,Employment rate,L,Value,WMN,71.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,JE_EMPL,Employment rate,L,Value,WMN,57.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,JE_EMPL,Employment rate,L,Value,WMN,64.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,JE_EMPL,Employment rate,L,Value,WMN,45.0,A,PC,Percentage,0,Units
